朝向,单位面积租金（元/月/㎡）
南北,123.59550561797752
东,150.0
南,153.50877192982455
西,122.72727272727273
南北,80.06173434937783
南北,85.56149732620321
东,132.9593850628441
南,127.27272727272727
南北,117.33154542406973
北,105.95583314744592
南北,134.92759982448442
东,101.65032288926093
南北,137.93103448275863
南北,111.76470588235294
南北,167.104320840296
北,119.88610819721264
南北,125.29365700861393
南,174.97200447928333
东,113.93060590367685
南北,123.81076502020069
南北,141.90317195325542
南北,149.92503748125935
南北,143.0615164520744
东,87.41388250981554
南北,108.33333333333333
南北,138.679529695508
南,125.75757575757575
西,122.72727272727273
南北,80.06173434937783
东,78.43137254901961
东,100.0307787011388
东,168.29350387075058
南北,120.0
南北,115.71395510298542
南北,162.60162601626018
南北,118.14345991561183
东,121.42857142857143
西,121.17132278694041
南,160.0
南北,143.93939393939394
南,164.47368421052633
西,133.33333333333334
南北,123.31838565022422
南北,139.314572304263
南,141.4189837008629
南北,97.63891354518019
南北,135.13513513513513
南北,125.0
南北,144.92753623188406
西,124.13793103448276
南北,150.0
南,193.31964918828137
西,109.0909090909091
南北,219.4185408667032
南北,151.95468987429203
南,122.11367673179396
北,222.16414009409306
南,121.97601138442774
南,143.33333333333334
北,159.72222222222223
北,242.5222312045271
南北,129.59261046391399
南北,256.79758308157096
东,129.03225806451613
东,129.03225806451613
东,144.66546112115734
东,173.41040462427745
南,94.42210176604301
南北,140.4494382022472
西,185.97731076808628
南,152.11267605633802
东,150.0484027105518
南,162.86253646816542
西,100.0
西,128.83277505797474
南,132.85714285714286
南北,123.59550561797752
东,150.0
南,91.29013328862436
南北,123.52456766401318
南,131.6872427983539
北,143.07692307692307
南北,89.07892392659896
南,153.50877192982455
西,109.77472317678503
南,120.42486005454285
北,112.77696696298261
南,129.24242424242425
南,122.42364042711695
南,125.75757575757575
南,149.12891986062718
南,145.07512520868113
西,109.0909090909091
南,100.56989607777406
南,114.63250168577207
南北,151.95468987429203
北,152.27653418608193
南,150.2765087761481
北,222.16414009409306
东,104.13051023950017
西,126.46001492233601
南北,85.56149732620321
东,132.9593850628441
南北,135.71428571428572
南,149.09286869049757
南北,109.58904109589041
南北,185.99932363882314
东,150.54906128232378
东,84.0594566888775
南北,147.20314033366046
南北,107.84313725490196
南,134.9527665317139
南北,124.66999119976532
西,124.13793103448276
南北,113.66605696367911
南,126.71641791044776
南北,150.0
南北,101.32078885471323
西,109.0909090909091
南北,82.6086956521739
南北,151.95468987429203
西,130.03640015062132
西,146.16830235957403
南,113.46444780635402
南,154.34901035046303
南北,97.5609756097561
南北,110.90814196242171
西,81.69100377820892
东,153.27868852459017
南北,138.8567461235825
南北,140.5857740585774
南,138.03269900830875
南,109.76948408342481
南,138.35945220951575
南,133.72499650300742
东,121.84873949579831
南,87.96296296296296
南,134.9527665317139
南北,120.93628088426527
南北,113.66605696367911
南北,143.93939393939394
南北,101.32078885471323
东,125.22318621903683
南,132.61533515511977
南北,82.6086956521739
南北,122.05882352941177
西,75.046904315197
南,130.43478260869566
南,154.34901035046303
东,155.23567598080723
西,127.81816508696052
南北,97.5609756097561
东,176.62434652725915
西,117.93002915451896
南北,125.89928057553956
东,99.89258861439313
南,204.54545454545453
南北,140.2451693330563
南,102.80478265728014
南,152.25850109964472
南北,100.82150858849887
南北,111.86440677966101
南北,95.48985757444972
南北,111.46651158282447
南,116.62904439428142
东,119.20186576833376
南北,151.5151515151515
南,138.41391509433961
南,137.96711509715993
西,118.34403997144896
西,84.11214953271028
北,115.06493506493507
南,160.93835242771414
南,158.46383296047725
南北,138.9197599466548
南北,120.0
南北,126.49130372286906
南,203.13725490196077
西,142.8146385004463
北,123.30456226880395
南,103.54348826507133
南,88.52856210977542
南北,103.95010395010395
南北,147.20314033366046
西,173.19766183156528
南北,115.50922665164109
北,137.40704817329453
南,121.24886329190663
东,99.89258861439313
南,86.81448529922847
南北,140.2451693330563
西,142.5708559977097
东,113.21298252352602
南北,100.82150858849887
南,117.18949247640907
北,196.60712279519154
东,87.45733788395904
南北,128.23885308430883
南,129.79683972911965
南北,142.78619319592747
南,102.35833606288895
南北,141.643059490085
南北,106.51418320439511
东,88.76845449448702
南北,150.87719298245614
南,145.30860780514806
南北,79.27927927927928
南,111.97596613409804
东,107.95134133569645
南,110.66666666666667
南北,138.9197599466548
西,142.8146385004463
北,123.30456226880395
南,88.52856210977542
南北,103.95010395010395
南,133.33333333333334
南,81.19209093514185
南北,150.38431547287513
南北,133.09050154104793
南,119.33174224343675
南北,44.31818181818182
南北,135.30135301353013
南北,91.87279151943463
南北,33.9966832504146
南,119.33174224343675
南北,44.31818181818182
南北,135.30135301353013
南北,91.87279151943463
南北,33.9966832504146
南北,105.14457378895982
南北,104.93827160493827
南北,91.91176470588235
南北,113.10711909514305
北,145.13788098693757
南,130.29315960912052
南北,111.87246538945601
南北,123.52456766401318
南,153.50877192982455
南,131.6872427983539
北,143.07692307692307
南,137.1652514696277
南北,135.56258472661546
南,125.75757575757575
西,122.72727272727273
东,132.9593850628441
南北,135.71428571428572
南,149.09286869049757
南,116.66666666666667
南,157.43756786102065
南北,163.3986928104575
南北,140.11489421325487
南,110.73475768629494
南北,103.45448002878733
南北,155.85572213151252
南,119.33174224343675
南北,44.31818181818182
南北,135.30135301353013
南北,91.87279151943463
南北,33.9966832504146
东,173.41040462427745
南北,135.92233009708738
南北,106.17490919251188
南北,140.8450704225352
东,144.73684210526315
南北,131.13730387947857
南,143.33333333333334
北,273.3333333333333
南北,123.13754463735994
南,144.11109655443468
西,98.98812142542894
南,138.03269900830875
北,132.83654624979752
南北,112.78195488721805
东,130.43478260869566
南,253.5211267605634
南北,112.90322580645162
南北,135.13513513513513
南,200.0
南,101.66129432184478
南北,141.42857142857142
南北,146.34146341463415
南,150.0
南北,105.14457378895982
南北,108.13662138995122
南北,105.63380281690141
南北,126.30930375847196
南,119.80830670926517
南北,102.11145725164417
南北,172.61904761904762
南北,155.14566454059644
西,134.60761879122356
南北,138.6206112941711
北,104.04209519253766
西,109.0909090909091
南北,171.02930441130462
南北,88.55690743878021
南北,75.92592592592592
南北,142.08794495961712
西,123.4236651462302
南,119.33174224343675
南北,44.31818181818182
南北,135.30135301353013
南北,91.87279151943463
南北,33.9966832504146
南,119.33174224343675
南北,44.31818181818182
南北,135.30135301353013
南北,91.87279151943463
南北,33.9966832504146
南,119.33174224343675
南北,44.31818181818182
南北,135.30135301353013
南北,91.87279151943463
南北,33.9966832504146
东,150.03125651177328
南北,123.18029115341545
南,118.71186440677967
西,103.84012539184953
南,147.6793248945148
南,86.20689655172414
西,98.25359553859701
西,121.01210121012102
南,123.30198537095089
南北,95.32710280373831
南北,121.26724268606942
东,130.6715063520871
南北,123.63636363636364
南,144.82259232440262
南北,111.28775834658188
西,88.87478178066974
东,121.92192192192192
东,120.18234562784916
东,71.67273128239056
东,93.44262295081967
东,126.53061224489795
南,118.24631617245771
南,121.95121951219512
南北,105.96962204168139
东,103.02197802197801
南,153.32197614991483
南北,110.48689138576779
南北,108.96309314586995
东,73.03370786516854
南北,121.875
南,116.71142325965711
南,132.5
西,120.88172552737616
南北,89.47368421052632
北,103.56731875719217
南,132.5581395348837
西,149.2117596932254
南,114.54545454545455
北,111.1111111111111
东,94.73684210526316
北,110.41666666666667
东,110.17543859649123
南北,122.80701754385964
南北,97.5609756097561
南,144.50214495371415
南,122.80701754385966
南北,115.0
南,131.91844300278035
南北,95.12161978529691
东,87.83783783783784
西,78.90168849613381
南北,108.57142857142857
南,102.13809069862454
东,163.54121238552116
东,100.48309178743962
南,118.24631617245771
南,121.95121951219512
南北,105.96962204168139
南,131.91844300278035
南北,95.12161978529691
东,87.83783783783784
西,78.90168849613381
南北,108.57142857142857
南,102.13809069862454
东,163.54121238552116
东,100.48309178743962
南,138.9854065323141
南北,150.52797124241744
西,89.6103896103896
西,164.05942757264583
