朝向,单位面积租金（元/月/㎡）
南,47.340333964537784
南北,15.625
东,74.11764705882354
南北,69.62025316455696
南北,65.54621848739495
南北,114.9425287356322
南,50.95159598381537
南,55.55555555555556
南,66.66666666666667
南北,49.1953125
南,99.16094584286805
南,71.75925925925925
南,69.78219496722352
西,66.0
南,56.10768650144673
南,69.49270326615705
南北,53.72733378106111
北,75.61028299848779
西,52.250126411596156
南,62.08842897460019
南,68.33333333333333
南,50.89974293059126
东,47.36440030557677
南,62.53635834787667
南,59.79344084073202
北,64.66238839285714
南,60.0
东,45.52967693463562
南,60.0
南,68.33333333333333
南,62.53635834787667
南,59.79344084073202
北,64.66238839285714
南,61.7011899515205
北,25.735294117647058
南,28.235294117647058
南北,58.333333333333336
东,61.111111111111114
南北,35.31329228540384
南北,95.46033092914722
北,75.40983606557377
南北,53.3731853116994
南北,72.58064516129032
南北,58.63383172090296
北,76.59574468085107
南,61.40350877192982
西,88.47693279966295
北,57.73989551828431
南,67.50675067506751
北,66.17647058823529
南北,84.61538461538461
西,61.914027949761184
南北,50.0
南,55.87632706276774
东,45.52967693463562
北,75.61028299848779
西,52.250126411596156
南,62.08842897460019
南北,53.72733378106111
南,71.75925925925925
南,69.78219496722352
西,66.0
东,47.36440030557677
南,56.10768650144673
南,69.49270326615705
南,60.002164970772895
南,59.995663486556815
南,59.99765037593985
南,65.99952629085742
南,65.96399810516343
南北,66.00256435545911
南,59.99591378077434
南,47.99661399548533
南,47.99661399548533
南,60.00000000000001
南,59.99520613614573
南,48.081264108352144
南,47.9954933809032
南,66.00522813688214
南,47.99661399548533
南,47.99662193863189
南,90.0
南,107.27272727272727
南北,42.96875
南北,42.96875
南北,35.08771929824562
南,38.888888888888886
南,40.12381061561389
南,38.099384967071245
南,40.066395741514505
南,76.92307692307692
东,122.69938650306749
南,42.016806722689076
南北,66.66666666666667
南北,34.58611943739913
南北,43.71584699453552
南北,67.93478260869564
南北,36.53994800084323
西,40.0
南北,31.25
东,112.63375258119015
南北,29.292929292929294
南北,45.25547445255474
西,164.65422612513723
南,60.0
东,140.0
南北,57.142857142857146
北,110.0
南,39.097744360902254
东,128.8244766505636
南,125.2740369558409
南北,71.98387561186296
南,74.42489851150202
南,95.83133684714902
南北,82.3529411764706
南北,38.19444444444444
南北,80.45977011494253
南北,35.8974358974359
东,91.66666666666667
东,32.72727272727273
北,30.67484662576687
南,107.54790770434103
南北,97.01492537313433
南北,72.62164124909224
南北,32.278481012658226
南北,36.1060963755034
南,37.142857142857146
南北,62.5
南,29.940119760479043
北,79.54545454545455
南北,36.53994800084323
南北,51.22294788065053
南,96.61835748792271
南北,89.56796628029504
南,165.71428571428572
南,34.29120087785474
南,78.125
南北,31.693989071038253
南北,107.14285714285714
南,42.016806722689076
北,143.70765756518168
北,51.4615067929189
南,40.14598540145985
南北,59.82905982905983
西,40.0
南,142.85714285714286
南,48.8615264340858
南北,72.62164124909224
南北,40.42780748663102
南北,107.14285714285714
南北,25.158815019812565
南北,89.56796628029504
南,165.71428571428572
东,100.0
南,48.38709677419355
南北,27.400204158383925
西,77.31389441130992
南,78.125
南北,31.693989071038253
南,106.32128358786005
南北,51.22294788065053
南,96.61835748792271
南北,52.63157894736842
南,68.18181818181819
南,62.5
南,85.24590163934427
南,63.1578947368421
南北,33.68595236688139
南北,97.01492537313433
南,85.24590163934427
南,48.8615264340858
南北,62.5
北,79.54545454545455
南北,30.67484662576687
南,38.908487238016185
东,85.19338899301414
南,175.0
南北,59.82905982905983
南北,29.292929292929294
南北,31.25
东,112.63375258119015
南,92.22840092228401
南,76.92307692307692
南北,59.5876534382076
南北,44.293284821640434
南北,24.47723617036156
南北,93.10986964618249
南北,34.11764705882353
南,29.940119760479043
南,29.41176470588235
南,48.01815959490134
南,106.32128358786005
南北,35.86206896551724
南北,57.54475703324808
南北,43.20659399095985
南,63.829787234042556
南北,39.473684210526315
南北,41.63330664531625
南北,35.28581510232887
南,52.525252525252526
南,30.74712643678161
南北,35.714285714285715
南,121.95121951219512
南北,34.375
南北,61.79775280898876
南,64.70588235294117
南北,39.39393939393939
南北,38.6550944497119
南,66.26506024096386
南北,40.54054054054054
南,100.0
东,125.0
南北,52.63157894736842
南,68.18181818181819
南,142.85714285714286
南,85.24590163934427
南,63.1578947368421
南,68.18181818181819
南北,44.871794871794876
南北,78.76082961407192
南,58.48665773120507
南,66.66666666666667
南,89.12037037037037
南北,59.01639344262295
南,80.16977128035842
南,63.63636363636363
南,90.67096514205117
北,70.53805774278216
南,69.83240223463687
南,56.78591709256105
南,53.763440860215056
南北,56.433408577878104
西,80.0505582473141
南,91.91176470588235
南,72.3460800236232
南,56.0
南,56.39097744360902
南北,60.698027314112295
南北,64.58123107971745
南,51.69628432956382
南北,37.798089478386366
南北,43.333333333333336
南北,44.44444444444444
南北,42.50474383301708
南,49.96668887408394
北,61.05263157894737
北,61.05263157894737
南,67.79661016949153
南北,26.572593576762724
南北,49.80906524987548
北,60.0
北,71.27659574468085
南北,102.58514567090685
南,56.41025641025641
南,55.87632706276774
南,80.95238095238095
南北,59.45303210463734
南,60.06955422067657
南北,89.93816750983699
南,78.94736842105263
东,92.10526315789474
北,58.76303804906714
北,66.21621621621621
南,84.62623413258109
南,105.0
南北,39.786743057213336
南北,46.875
北,71.42857142857143
南北,58.97530409141172
西,70.3125
西,62.5
南北,58.18181818181818
南,38.56224708402761
南,160.25641025641025
北,66.66666666666667
东,85.1063829787234
南,51.69628432956382
南北,52.18904030153667
南,69.12442396313364
南北,46.05263157894737
南北,59.18327086210298
南,56.25
南,44.66944609886838
南北,76.79311933650744
南北,59.058537432690635
南,95.1219512195122
西,77.33204446592556
南,52.84481240091598
南,50.76923076923077
南,65.14657980456026
西,56.25
西,50.65521418345997
南北,56.710775047258984
南,42.77566539923954
南,54.54545454545455
东,57.09134615384615
北,64.78315637934138
南北,69.0909090909091
北,70.1543395470034
北,70.53805774278216
北,54.94505494505494
东,86.48648648648648
东,88.38383838383838
南,100.98095787651472
南,64.34166355837374
南,47.10192332853591
南,75.40983606557377
北,58.58230814294083
南,76.69042989846619
南北,48.4375
南,80.81112398609503
南,73.11320754716981
南北,55.55555555555556
南,80.76923076923077
东,69.76744186046511
南,138.937741822019
南北,52.72135214761979
西,50.0
北,58.8235294117647
南北,56.170212765957444
南,59.62769051774287
西,109.8146877144818
南北,96.50439631138751
南北,48.20766378244746
西,50.06765899864681
南北,63.63636363636363
东,54.32098765432099
北,66.17647058823529
南,102.50297973778306
西,75.0
南北,48.510720869312124
南,67.3076923076923
南,81.17249154453212
东,83.92675483214649
北,141.50943396226415
南,66.66666666666667
南北,80.0
南,54.54545454545455
南,48.07692307692307
南北,46.3893613731251
南,58.18181818181818
北,74.5920745920746
南,59.4059405940594
南,144.41591784338897
南北,130.40238450074517
南,266.8890742285238
南,63.63636363636363
南,70.27955645791036
北,73.13432835820896
西,68.51851851851852
西,51.351351351351354
西,61.39489194499018
北,40.25404776813668
南,56.25
南,57.333333333333336
西,56.36363636363637
南北,68.79073135409124
南北,160.0
南北,47.61904761904762
北,57.361376673040155
南,89.55223880597015
南北,89.08119114278442
北,62.08769887466046
东,54.54545454545455
西,76.0
南,45.588235294117645
南,64.34166355837374
南,47.10192332853591
南,75.40983606557377
北,58.58230814294083
南,76.69042989846619
南北,48.4375
南,80.81112398609503
南,73.11320754716981
南北,55.55555555555556
南,80.76923076923077
东,69.76744186046511
南,138.937741822019
南北,55.09641873278237
南,72.04610951008645
南北,57.12245626561942
南北,43.4625135820355
南北,66.11258027956177
南,59.21052631578947
南,65.51724137931035
南,66.05019815059445
南北,54.94505494505494
南,48.38298955946014
南,45.833333333333336
南北,45.217867909016164
东,64.28284451586983
南北,50.8560773012375
北,62.745098039215684
南北,73.77049180327869
南北,57.69230769230769
南北,73.45225603357818
南,55.55555555555556
南,74.21875
南,45.0
南,73.46938775510205
西,44.94670604854244
南北,54.440815056773985
西,56.36363636363637
南北,68.79073135409124
南,59.62769051774287
西,109.8146877144818
南北,96.50439631138751
南北,48.20766378244746
西,50.06765899864681
南北,63.63636363636363
东,86.50519031141869
南,75.69204152249135
南,102.50297973778306
南,69.35270805812416
北,57.73989551828431
北,155.54645927138765
南,219.78021978021977
南,82.8500414250207
南北,68.57142857142857
北,86.66666666666667
南,98.20426487093154
南,62.33453670276776
南,13.440860215053764
南,17.978682419416977
东,67.57123473541384
南北,37.58389261744966
南,62.33453670276776
南,13.440860215053764
南,17.978682419416977
东,67.57123473541384
南北,37.58389261744966
南,62.33453670276776
南,13.440860215053764
南,17.978682419416977
东,67.57123473541384
南北,37.58389261744966
南,62.33453670276776
南,13.440860215053764
南,17.978682419416977
东,67.57123473541384
南北,37.58389261744966
南,62.33453670276776
南,13.440860215053764
南,17.978682419416977
东,67.57123473541384
南北,37.58389261744966
南,62.33453670276776
南,13.440860215053764
南,17.978682419416977
东,67.57123473541384
南北,37.58389261744966
南,62.33453670276776
南,13.440860215053764
南,17.978682419416977
东,67.57123473541384
南北,37.58389261744966
南,62.33453670276776
南,13.440860215053764
南,17.978682419416977
东,67.57123473541384
南北,37.58389261744966
南北,10.370216737529814
南北,9.523809523809524
南北,10.370216737529814
南,6.666666666666667
南,10.0
南北,8.0
南,8.333333333333334
南北,8.064516129032258
南,15.052684395383844
南北,10.869565217391305
南北,6.422018348623853
南北,5.617977528089888
南北,7.03125
南北,7.02028081123245
南北,5.061369100341643
南,12.096774193548388
南北,9.949011317000373
南北,12.5
南,12.372634643377001
南,10.0
南,11.11111111111111
南,11.11111111111111
南,11.11111111111111
南,20.342612419700213
南,10.775862068965518
南,11.11111111111111
南,11.25
南北,7.777777777777778
南,8.084074373484237
南北,7.653061224489796
南,11.541420877147987
南北,5.416666666666667
南,13.114754098360656
南北,6.447972918513742
南,5.8390750905056645
南北,6.451612903225806
南,10.526315789473685
南,11.11111111111111
南北,11.098130841121495
南,10.251737099897483
南北,6.542361792607132
南北,8.23045267489712
南北,10.0
南,9.868421052631579
南,12.857142857142858
南,11.319900384876613
南,13.043478260869565
南,6.451612903225806
南,15.592515592515593
南北,6.25
南,16.08040201005025
南,13.100436681222707
南北,13.114754098360656
南,18.75
南,7.303370786516854
南,11.235955056179776
南,10.425531914893616
南北,7.549448890231012
南北,18.51851851851852
南,11.11111111111111
南北,11.098130841121495
南,10.251737099897483
南北,6.542361792607132
南北,8.23045267489712
南北,10.0
南,9.868421052631579
南,12.857142857142858
南,11.319900384876613
南,13.043478260869565
南,6.451612903225806
南,15.592515592515593
南北,6.25
南,16.08040201005025
南,13.100436681222707
南北,13.114754098360656
南,18.75
南,11.666666666666666
南北,15.151515151515152
南,11.11111111111111
南,11.11111111111111
南,11.11111111111111
南,20.342612419700213
南,10.775862068965518
南北,10.95290251916758
南,20.652173913043477
南,15.384615384615385
南,20.296326364927946
南北,9.709785305858237
南,12.195121951219512
南,41.32231404958678
南,20.0
南北,12.5
南,8.333333333333334
西,20.0
南,13.703046912784137
南,9.67741935483871
南,11.803588290840416
南,22.727272727272727
南,24.0
南,12.195121951219512
南,15.957446808510639
南,10.989010989010989
南,8.560178051703476
南,10.227272727272727
南,12.658227848101266
南北,5.2631578947368425
南北,11.494252873563218
南,6.589785831960461
南北,6.944444444444445
南北,7.608695652173913
南,11.363636363636363
南,26.31578947368421
南,22.22222222222222
南北,6.895432789810984
南北,15.625
南,11.55436633422525
南,11.363636363636363
南北,9.138679460817912
南北,7.368421052631579
南,8.571428571428571
南北,9.090909090909092
南北,11.428571428571429
南北,6.119014838610983
南北,14.342629482071713
南,11.046062078868884
南北,11.189437171310283
南北,10.065988144502853
南北,8.98876404494382
南北,11.432926829268293
南,9.74025974025974
南北,10.377750103777501
东,11.11111111111111
南,10.553294135383688
南,21.27659574468085
南,18.51851851851852
南,15.873015873015873
南,21.465808034345294
南,13.492063492063492
南北,9.155413138017854
南北,4.209462872537464
南,17.77777777777778
南,16.9811320754717
南,9.857612267250822
东,24.75
东,23.85923053981509
南,18.0
南,11.904761904761905
南北,7.118282121248072
南北,11.11111111111111
南北,9.89010989010989
南,21.27659574468085
南,24.242424242424242
南北,8.160600620205647
南,30.37667071688943
南,12.5
南,8.602150537634408
南,7.954545454545454
南北,14.82213438735178
南,15.0
南,25.757575757575758
南北,18.0
南,37.03703703703704
南北,12.432432432432432
南北,11.11111111111111
南,15.789473684210526
南,15.789473684210526
南,11.046062078868884
南北,15.625
南,12.5
南,11.11111111111111
南北,8.421052631578947
南,17.5
南北,6.25
南北,5.0
南北,6.722689075630252
南北,8.739461237918979
南,9.195402298850574
南北,8.403361344537815
南北,8.044243338360985
南北,9.155413138017854
南北,9.138679460817912
南,6.315789473684211
南,15.306122448979592
南,11.312217194570135
南北,9.30232558139535
南北,8.695652173913043
南,16.200891049007694
南,12.5
南北,15.833333333333334
南,22.332506203473947
南北,18.75
南,11.462631820265933
南,10.989010989010989
南,8.560178051703476
南,10.227272727272727
南北,11.235955056179776
南,11.363636363636363
南北,14.90066225165563
南,23.573785950023574
南北,9.138679460817912
南北,3.809233582203261
南北,14.166666666666666
南北,6.7391121219779295
南,10.638297872340425
南,8.080808080808081
南,5.2631578947368425
南,6.843846241587772
南,17.54385964912281
南,15.797788309636651
南北,11.235955056179776
南,28.571428571428573
南北,10.331764435770864
南,6.779661016949152
南北,6.160164271047227
南,9.23076923076923
南,5.997001499250374
南,10.373443983402488
南北,7.8125
南,9.470593806231651
南北,6.666666666666667
南,12.121212121212121
南北,10.0
南北,10.0
南,7.894736842105263
南,23.573785950023574
南北,9.138679460817912
南北,3.809233582203261
南北,14.166666666666666
东,11.11111111111111
南,10.553294135383688
南北,8.130081300813009
南北,9.803921568627452
南,9.345794392523365
南北,5.133470225872689
南,19.148936170212767
南,23.25581395348837
南北,8.421052631578947
南,17.5
南北,6.25
南,11.728395061728396
南北,9.896091044037606
南,5.113636363636363
南北,9.67741935483871
南北,6.722689075630252
南北,8.739461237918979
南,9.195402298850574
南北,8.403361344537815
南北,8.044243338360985
南北,9.155413138017854
南北,9.138679460817912
南,6.315789473684211
南,15.306122448979592
南,8.571428571428571
南北,5.075205315124111
南北,10.377750103777501
南北,8.30948204228603
南北,41.32231404958678
南,20.565552699228792
南,18.75
南,18.181818181818183
南北,5.567928730512249
南北,14.134326220821997
南北,7.530120481927711
南北,9.433962264150944
南北,9.090909090909092
南,11.873664212776063
南,8.130081300813009
南,16.666666666666668
南北,11.494252873563218
南北,15.873015873015873
南,17.54385964912281
南北,12.820512820512821
南北,6.751687921980494
南,10.344827586206897
南北,5.867683731846853
南,11.184431271669837
南,4.2105263157894735
南,18.181818181818183
东,21.983390327308257
南,8.433125316242199
南北,8.695652173913043
南北,7.2
南北,4.545454545454546
南北,6.7391121219779295
南北,5.471656817684395
南,17.54385964912281
南,15.797788309636651
南北,11.235955056179776
南,28.571428571428573
南北,10.0
南,18.474043968224642
南,6.779661016949152
南北,10.144927536231885
南北,7.8125
南北,6.666666666666667
南,12.121212121212121
南北,10.0
南北,10.0
南,7.894736842105263
南北,6.185567010309279
南,5.9523809523809526
南北,7.82105427811669
南北,8.333333333333334
南,5.555555555555555
南,7.303370786516854
南,11.235955056179776
南北,8.69187309865276
南北,5.929088106249259
南北,6.835269993164729
南,11.046062078868884
南,12.342631449024934
南,4.201239365612856
南北,20.718232044198896
南,80.5
南北,8.23045267489712
南,18.083182640144667
南,26.31578947368421
南,13.636363636363637
南,20.58823529411765
南北,8.160600620205647
南,17.02127659574468
南,12.5
南,7.954545454545454
南北,10.164897221594758
南,28.571428571428573
南北,11.11111111111111
西,34.54231433506045
南,21.27659574468085
南北,15.625
南北,10.377750103777501
南北,8.30948204228603
南,20.565552699228792
东,16.666666666666668
南北,5.567928730512249
南北,14.134326220821997
南,8.695652173913043
北,23.02025782688766
南,5.445544554455446
南北,9.89010989010989
南,4.545454545454546
南,12.195121951219512
南,23.419203747072597
南北,7.814244250948873
南,22.36842105263158
南北,9.803921568627452
南,11.764705882352942
南,10.0
南,24.789291026276647
南,17.391304347826086
南,19.451468585878235
南,14.492753623188406
南,14.130596459913729
南北,7.766990291262136
南,11.290322580645162
南,5.882352941176471
南,18.085106382978722
南,16.39344262295082
南北,13.333333333333334
南,15.416666666666666
南北,7.6923076923076925
南北,17.02127659574468
南,10.255856633919898
南北,4.545454545454546
南,6.239081607187422
南,12.5
南,11.873664212776063
南,25.0
南,23.170731707317074
南,13.513513513513514
南,9.74025974025974
南,20.408163265306122
南,12.5
南,24.789291026276647
南北,22.727272727272727
南,11.11111111111111
南北,10.370216737529814
南北,14.342629482071713
东,23.85923053981509
南,12.5
南北,7.5
南,7.631578947368421
南,13.776337115072932
东,14.655593551538837
南北,8.716160787530763
南北,5.624929688378895
南北,6.542361792607132
南北,5.657388549445576
南,17.37242128121607
南,11.046062078868884
南,12.342631449024934
南,4.201239365612856
南,62.33453670276776
南,13.440860215053764
南,17.978682419416977
东,67.57123473541384
南北,37.58389261744966
南,62.33453670276776
南,13.440860215053764
南,17.978682419416977
东,67.57123473541384
南北,37.58389261744966
南北,17.177914110429448
南北,34.883720930232556
南北,12.820512820512821
南,26.099176872114032
南,22.580645161290324
南,14.282313734825042
南,22.580645161290324
东,22.471910112359552
南,26.08695652173913
南,17.28395061728395
南,24.181847493148474
南,12.5
南,24.444444444444443
南,13.043478260869565
北,25.322283609576427
南,22.413793103448278
南北,25.862068965517242
南北,12.727272727272727
南北,10.95290251916758
南北,10.011680293675955
南,14.444444444444445
南北,8.508064516129032
南,24.737167594310453
西,25.779162956366875
南北,13.636363636363637
南北,13.19868995633188
南,25.53191489361702
南北,15.151515151515152
南北,11.0
南北,11.921793037672867
南,9.70873786407767
北,10.0
南,10.989010989010989
南,13.75
南北,14.239482200647249
南北,10.09693053311793
南,29.545454545454547
南北,14.950166112956811
南北,15.0
南北,11.578947368421053
南北,16.666666666666668
南,34.89995346672871
南,36.36363636363637
南北,13.26530612244898
南北,10.370216737529814
南北,9.523809523809524
南北,6.341463414634147
南北,10.370216737529814
南,8.333333333333334
南,24.171270718232044
南北,8.064516129032258
南北,5.471656817684395
南,23.170731707317074
南北,11.764705882352942
南,11.538461538461538
南,9.41885655081473
南,9.0
南,5.607476635514018
南北,6.617647058823529
南北,10.0
南,20.0
南北,10.721944245889922
南,26.130128037627383
南,18.474043968224642
南,10.91703056768559
南北,10.144927536231885
南,10.425531914893616
南北,7.549448890231012
南北,18.51851851851852
南,8.699975142928164
南北,8.69187309865276
南,7.6923076923076925
南,5.113636363636363
南北,9.67741935483871
南,47.61904761904762
南北,10.866021949364338
南北,10.922992900054615
南,20.734597156398106
南,16.390755613833797
南,9.345794392523365
南,11.11111111111111
南北,8.602150537634408
南北,5.133470225872689
南,19.148936170212767
南,19.565217391304348
南,18.0
南,18.181818181818183
南,19.148936170212767
南,9.090909090909092
南,15.454545454545455
南,15.151515151515152
南,9.45000945000945
南,21.25
南,13.307310149041873
南,8.353521009105338
南,7.6923076923076925
南北,6.896551724137931
南,17.54385964912281
南北,6.185567010309279
南,30.303030303030305
南北,7.421875
南,8.0
南,7.631578947368421
南北,9.388691842269978
南北,8.910891089108912
南,5.882352941176471
南,24.789291026276647
南,11.05094485578517
南北,5.882352941176471
南北,5.555555555555555
南北,5.982905982905983
南,6.153846153846154
南,7.8125
南北,7.091606874687135
南北,6.015037593984962
南北,7.44047619047619
南北,6.751687921980494
南,17.02127659574468
南,12.096774193548388
南,8.602150537634408
南,10.578812150521385
南北,9.523809523809524
南,33.45600535296086
南北,9.89010989010989
南北,7.526881720430108
南,7.246376811594203
南北,7.954545454545454
南,11.11111111111111
南北,7.6923076923076925
南北,5.434782608695652
南北,7.407407407407407
南,10.126582278481013
南,15.151515151515152
南北,10.204081632653061
南北,5.504183179216204
南北,7.3076923076923075
南北,9.090909090909092
南北,9.164852789552068
南,8.614006374364717
南北,9.782608695652174
南,14.0
南北,6.666666666666667
南,16.094822208359325
南北,16.86182669789227
南北,8.88888888888889
南北,9.610764055742433
南北,9.89010989010989
南,42.301184433164124
南北,7.526881720430108
南,7.246376811594203
南,14.40922190201729
南北,5.555555555555555
南北,9.090909090909092
南北,5.9523809523809526
南北,7.954545454545454
南,7.0588235294117645
南北,7.44047619047619
南北,6.915629322268327
南,11.904761904761905
南北,7.6923076923076925
南,9.141812364301222
南北,5.982905982905983
南,37.03703703703704
南,9.523809523809524
南,10.578812150521385
南,9.67741935483871
南北,10.95290251916758
北,10.0
南,10.989010989010989
南,13.75
南北,14.239482200647249
南北,10.09693053311793
南,29.545454545454547
南北,14.950166112956811
南北,15.0
南北,11.578947368421053
南北,16.666666666666668
南,34.89995346672871
南,36.36363636363637
南北,13.26530612244898
南北,10.370216737529814
南北,9.523809523809524
南北,6.341463414634147
南北,10.370216737529814
南,8.333333333333334
南,24.171270718232044
南北,8.064516129032258
南北,9.448818897637794
南北,10.869565217391305
南北,13.146362839614373
南,17.747278750591576
南北,9.027777777777779
南,12.01923076923077
南北,10.719881256699926
南北,11.11111111111111
南,12.103156130714087
南,11.11111111111111
南北,9.155413138017854
南北,9.138679460817912
南,6.315789473684211
南,15.306122448979592
南北,10.922992900054615
南,20.734597156398106
南,16.390755613833797
南,17.879492222420883
南,21.666666666666668
南,11.462631820265933
南,12.5
南,16.0
南,7.512207336922499
南北,7.526881720430108
南,7.246376811594203
南,14.40922190201729
南,10.989010989010989
南,8.560178051703476
南,10.227272727272727
南,12.658227848101266
南北,5.2631578947368425
南北,11.494252873563218
南,6.589785831960461
南北,6.944444444444445
南北,7.608695652173913
南,11.363636363636363
南,26.31578947368421
南,5.878894767783656
南,12.520345561537498
南北,16.029310739638195
南北,22.93103448275862
南,21.84200946487077
南北,14.548981571290009
南,13.793103448275861
南,24.24846070264397
南,23.529411764705884
南北,14.038876889848813
南北,13.204225352112676
南北,20.0
南北,18.337408312958434
南北,17.871649065800163
南北,16.568760355475224
南北,13.333333333333334
南,14.734217386376516
南,15.041363750313362
南,17.647058823529413
南,25.225225225225227
南,16.469038208168644
南北,15.711741908452918
南,24.503798088703746
南北,19.857029388403493
北,23.03739145844409
南,25.0
南北,20.058351568198393
南,28.622222222222224
南,22.508038585209004
南,13.565891472868216
南,19.10730663405686
南北,12.295081967213115
南,37.142857142857146
南,24.41860465116279
南,15.151515151515152
南,21.65583874729302
南,18.705035971223023
南北,10.681478316599017
南北,25.386079966151893
南北,16.666666666666668
南北,22.22222222222222
南北,15.987210231814549
南北,15.957446808510639
南北,12.605042016806722
南,40.625
南,26.74418604651163
南北,20.0
南北,18.75
南,14.9514079242462
南,28.0
南,14.958863126402395
南北,19.98001998001998
南北,20.449897750511248
南北,19.52572458743586
南,14.893617021276595
南,16.304347826086957
南,13.72549019607843
南,28.571428571428573
南北,14.20920319160564
南,23.91390992427262
南北,21.53846153846154
南,27.3224043715847
南,15.0
南,11.11111111111111
南,19.51219512195122
南北,23.68421052631579
南北,14.82213438735178
南,30.303030303030305
南北,19.78088861838101
南,21.11111111111111
南,61.42857142857143
西,96.92307692307692
北,103.27868852459017
南,74.0432612312812
南,69.16666666666667
南,78.21782178217822
南,69.63087248322148
南,75.386012715713
南,77.07317073170732
北,109.41176470588235
北,114.1025641025641
北,120.14705882352942
南,91.1842105263158
北,88.11881188118812
西,96.92307692307692
东,102.98507462686567
南,75.45367717287488
北,93.88888888888889
南,20.342612419700213
南,18.75
南,21.20640904806786
南,8.333333333333334
南北,19.880715705765407
南,75.45367717287488
南,16.469038208168644
北,93.88888888888889
南,21.11111111111111
南,20.0
南,11.11111111111111
南,75.59055118110237
北,145.80265095729013
南,11.235955056179776
南,10.0
南,72.28915662650603
南北,7.421875
南,4.63678516228748
南,63.7037037037037
南北,28.0
南,8.602150537634408
北,95.38461538461539
南,17.5
南,10.0
南北,7.777777777777778
南,81.95211786372008
南,6.239081607187422
南,11.873664212776063
南,25.0
南,24.503798088703746
南北,13.333333333333334
南北,10.112359550561798
南北,16.0
南北,15.63721657544957
南,34.89724699495929
南,14.779235174579714
南,26.74591381872214
南,15.052684395383844
南,18.942981625307823
南,19.338203695745595
南,15.592515592515593
南,20.342612419700213
南,21.20640904806786
南北,19.880715705765407
南,16.469038208168644
南,11.363636363636363
南北,8.739461237918979
南北,9.610764055742433
南北,14.166666666666666
南,35.416666666666664
南,15.833333333333334
南,4.2105263157894735
南北,8.0
南北,12.5
南,11.627906976744185
南,19.451468585878235
南,10.989010989010989
南,17.77777777777778
南,25.0
南北,9.67741935483871
南,24.737167594310453
南,19.451468585878235
南北,19.28374655647383
南,21.428571428571427
南北,16.666666666666668
南北,11.53523489932886
南,11.791062374719962
南北,13.333333333333334
南,25.0
南北,14.444444444444445
南,27.160493827160494
南,21.111893033075297
北,15.479876160990711
南,27.272727272727273
南,18.0327868852459
南北,18.108223263740946
南,18.571428571428573
北,18.571428571428573
南北,15.957446808510639
南,14.444444444444445
南,33.35186214563647
南,30.434782608695652
南北,34.883720930232556
南北,12.820512820512821
南,26.099176872114032
南,22.580645161290324
南,13.5792865873986
南,20.576131687242796
南,27.160493827160494
南,21.111893033075297
北,15.479876160990711
南,27.272727272727273
南,18.0327868852459
南北,18.108223263740946
南,17.91044776119403
南北,22.22222222222222
南,13.604651162790697
南北,12.02843083652269
南,20.689655172413794
南,17.741935483870968
南,29.747149231531974
南北,12.359550561797754
南,18.784382128002147
南北,23.661002366100234
南,11.904761904761905
南北,12.635569127092767
南北,9.090909090909092
南,9.993337774816789
南,12.790697674418604
南,14.285714285714286
